sale_id,sale_date,quantity,discount_applied,payment_method ,discount_percent,product_name,brand_name,category,price,customer_name,city,gender,total_revenue,gross_revenue,discount_value
4221,2024-11-04,3,Yes,Card,0.04,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Marco Galli,Milan,Male,92.65,96.51,3.86
4222,2024-11-04,1,No,Cash,0.0,Curl Love Moisture Milk,Camille Rose,Hair Care,35.61,Izabela Pawlak,Krakow,Female,35.61,35.61,0.0
4223,2024-11-04,3,No,Card,0.0,Collagen Hand & Foot Cream,Mizon,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",6.77,Luka Soldo,Zagreb,Male,20.31,20.31,0.0
4224,2024-11-04,3,No,Online,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Cristina Rusu,Chisinau,Female,95.85,95.85,0.0
4225,2024-11-05,1,No,Card,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Hana Barta,Prague,Female,18.2,18.2,0.0
4226,2024-11-05,1,Yes,Online,0.04,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Emir Zukic,Sarajevo,Male,30.67,31.95,1.28
4227,2024-11-05,1,No,Card,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Daria Dumitru,Chisinau,Female,26.63,26.63,0.0
4228,2024-11-05,1,No,Online,0.0,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Mila Braun,Munich,Female,22.5,22.5,0.0
4229,2024-11-05,1,No,Card,0.0,Natural Moisturizing Factors + HA,The Ordinary,Moisturizers & Creams,13.6,Anna Becker,Munich,Female,13.6,13.6,0.0
4230,2024-11-05,1,No,Online,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Mehmet Kaya,Istanbul,Male,14.8,14.8,0.0
4231,2024-11-05,1,No,Online,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Clara Brandt,Munich,Female,41.85,41.85,0.0
4232,2024-11-05,1,No,Online,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Lucia Bellini,Florence,Female,18.2,18.2,0.0
4233,2024-11-05,3,No,Card,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Vesela Georgieva,Plovdiv,Female,69.9,69.9,0.0
4234,2024-11-05,2,No,Cash,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Pavlina Todorova,Sofia,Female,53.26,53.26,0.0
4235,2024-11-05,2,No,Cash,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Ajla Hadziahmetovic,Sarajevo,Female,63.9,63.9,0.0
4236,2024-11-05,3,No,Online,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Nina Pavlovic,Zagreb,Female,158.55,158.55,0.0
4237,2024-11-05,1,No,Card,0.0,Active Botanical Serum,Vintner's Daughter,"Serums, Face Oils & Targeted Treatments",240.0,Andreea Popescu,Bucharest,Female,240.0,240.0,0.0
4238,2024-11-06,3,No,Card,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Klara Weber,Vienna,Female,69.9,69.9,0.0
4239,2024-11-06,2,No,Cash,0.0,Saccharomyces Ferment 30% Milky Toner,The Ordinary,"Toners, Mists & Toning Products",14.0,Michal Kral,Bratislava,Male,28.0,28.0,0.0
4240,2024-11-06,3,Yes,Cash,0.06,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Denis Popa,Chisinau,Male,83.87,89.22,5.35
4241,2024-11-06,2,No,Card,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Ivana Jokic,Novi Sad,Female,86.34,86.34,0.0
4242,2024-11-06,1,Yes,Online,0.03,PHAZE Clarifying Face Wash,Pai Skincare,Cleansers & Face Washes,30.99,Sara Boskovic,Split,Female,30.06,30.99,0.93
4243,2024-11-06,2,No,Card,0.0,Skin Food Glow Serum Drops,Weleda,"Serums, Face Oils & Targeted Treatments",20.7,Bence Toth,Budapest,Male,41.4,41.4,0.0
4244,2024-11-06,3,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Sarah Vogt,Zurich,Female,158.55,158.55,0.0
4245,2024-11-06,2,Yes,Card,0.03,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Dario Kralj,Zagreb,Male,28.71,29.6,0.89
4246,2024-11-06,1,No,Online,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Piotr Zielinski,Krakow,Male,20.9,20.9,0.0
4247,2024-11-07,1,No,Online,0.0,Phyto‑Active Face Oil,INIKA Organic,"Serums, Face Oils & Targeted Treatments",59.0,Klodian Meta,Tirana,Male,59.0,59.0,0.0
4248,2024-11-07,2,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Roxana Stan,Cluj-Napoca,Female,43.8,43.8,0.0
4249,2024-11-07,1,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Bence Toth,Budapest,Male,21.9,21.9,0.0
4250,2024-11-07,3,Yes,Card,0.03,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Radoslav Marinov,Sofia,Male,125.62,129.51,3.89
4251,2024-11-07,3,No,Online,0.0,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Anisa Kola,Tirana,Female,66.75,66.75,0.0
4252,2024-11-07,1,No,Cash,0.0,Skin Food Nourishing Night Cream,Weleda,Moisturizers & Creams,28.4,Alexandru Ionescu,Bucharest,Male,28.4,28.4,0.0
4253,2024-11-07,1,Yes,Card,0.05,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Erik Meier,Munich,Male,25.12,26.44,1.32
4254,2024-11-07,2,No,Cash,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Jan Dolezal,Prague,Male,29.6,29.6,0.0
4255,2024-11-07,1,No,Card,0.0,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Leon Fischer,Vienna,Male,29.74,29.74,0.0
4256,2024-11-07,3,Yes,Card,0.04,Scalp Treatment Tea Tree Shampoo,Avalon Organics,Hair Care,21.11,Jelena Matic,Novi Sad,Female,60.8,63.33,2.53
4257,2024-11-07,1,No,Cash,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Valentina Fiore,Florence,Female,26.63,26.63,0.0
4258,2024-11-07,3,No,Cash,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Nikola Trajkov,Skopje,Male,104.85,104.85,0.0
4259,2024-11-07,2,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Camilla Serra,Milan,Female,43.8,43.8,0.0
4260,2024-11-07,1,No,Card,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Jan Dolezal,Prague,Male,26.99,26.99,0.0
4261,2024-11-07,2,Yes,Online,0.05,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Patrik Novak,Bratislava,Male,44.56,46.9,2.35
4262,2024-11-07,2,No,Cash,0.0,Curl Love Moisture Milk,Camille Rose,Hair Care,35.61,Emina Omerovic,Sarajevo,Female,71.22,71.22,0.0
4263,2024-11-07,2,No,Cash,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Kristina Basic,Zagreb,Female,61.8,61.8,0.0
4264,2024-11-07,3,No,Online,0.0,Organic Lip Balm,Dr Bronner's,Eye & Lip Care / Specialized Areas,12.0,Maria Petrova,Sofia,Female,36.0,36.0,0.0
4265,2024-11-07,3,No,Cash,0.0,Hydrating Mist Toner,Trilogy,"Toners, Mists & Toning Products",15.97,Amelia Berger,Zurich,Female,47.91,47.91,0.0
4266,2024-11-07,3,No,Online,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Davide Greco,Milan,Male,44.4,44.4,0.0
4267,2024-11-07,3,No,Online,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Sara Novak,Ljubljana,Female,69.9,69.9,0.0
4268,2024-11-07,2,No,Cash,0.0,Pumpkin Powerhouse Resurfacing & Exfoliating Enzyme Mask,Bliss,"Masks, Exfoliants & Facial Treatments",42.77,Georgi Petrov,Plovdiv,Male,85.54,85.54,0.0
4269,2024-11-07,1,No,Cash,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Olga Balan,Chisinau,Female,21.82,21.82,0.0
4270,2024-11-07,2,No,Card,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Luca Costa,Milan,Male,69.9,69.9,0.0
4271,2024-11-07,2,Yes,Cash,0.03,Divine Face Oil Rosehip & Avocado,Antipodes,"Serums, Face Oils & Targeted Treatments",17.95,Georgi Dimitrov,Sofia,Male,34.82,35.9,1.08
4272,2024-11-08,3,No,Cash,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Marco Galli,Milan,Male,104.85,104.85,0.0
4273,2024-11-08,3,No,Online,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Giorgos Leonidas,Thessaloniki,Male,107.7,107.7,0.0
4274,2024-11-08,1,No,Online,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Emir Zukic,Sarajevo,Male,34.95,34.95,0.0
4275,2024-11-08,3,No,Online,0.0,PHAZE Clarifying Face Wash,Pai Skincare,Cleansers & Face Washes,30.99,Aylin Demir,Istanbul,Female,92.97,92.97,0.0
4276,2024-11-08,3,No,Card,0.0,Pure Oil Serum,Luonkos,"Serums, Face Oils & Targeted Treatments",23.9,Denis Popa,Chisinau,Male,71.7,71.7,0.0
4277,2024-11-08,3,Yes,Online,0.08,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Filip Kitanov,Skopje,Male,64.72,70.35,5.63
4278,2024-11-08,1,Yes,Online,0.04,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Pavel Ganea,Chisinau,Male,17.47,18.2,0.73
4279,2024-11-08,1,No,Online,0.0,Pure Oil Serum,Luonkos,"Serums, Face Oils & Targeted Treatments",23.9,Angela Nikolovska,Skopje,Female,23.9,23.9,0.0
4280,2024-11-08,1,No,Online,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Lorenzo Ricci,Milan,Male,32.17,32.17,0.0
4281,2024-11-08,3,No,Online,0.0,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Beatrice Lang,Vienna,Female,104.67,104.67,0.0
4282,2024-11-08,1,No,Card,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Marco Galli,Milan,Male,12.35,12.35,0.0
4283,2024-11-08,2,No,Cash,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Boyan Ivanov,Plovdiv,Male,86.34,86.34,0.0
4284,2024-11-08,2,No,Online,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Alina Roth,Vienna,Female,36.4,36.4,0.0
4285,2024-11-08,3,No,Online,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Eva Zupanc,Ljubljana,Female,56.85,56.85,0.0
4286,2024-11-08,1,No,Cash,0.0,Calendula Flower Cleansing Milk,100% PURE,Cleansers & Face Washes,41.89,Kristina Basic,Zagreb,Female,41.89,41.89,0.0
4287,2024-11-09,1,Yes,Card,0.07,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Lilla Molnar,Budapest,Female,49.15,52.85,3.7
4288,2024-11-09,1,No,Cash,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Georgi Dimitrov,Sofia,Male,30.9,30.9,0.0
4289,2024-11-09,2,No,Online,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Martina Gallo,Florence,Female,71.8,71.8,0.0
4290,2024-11-09,1,No,Online,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Besa Dervishi,Tirana,Female,26.63,26.63,0.0
4291,2024-11-09,3,No,Online,0.0,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Pawel Krawczyk,Krakow,Male,73.35,73.35,0.0
4292,2024-11-09,1,No,Card,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Filip Andric,Split,Male,10.66,10.66,0.0
4293,2024-11-09,2,No,Cash,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Alin Oprea,Cluj-Napoca,Male,64.34,64.34,0.0
4294,2024-11-09,2,No,Cash,0.0,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Aylin Demir,Istanbul,Female,53.9,53.9,0.0
4295,2024-11-09,3,No,Cash,0.0,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Elisa Neumann,Munich,Female,89.22,89.22,0.0
4296,2024-11-09,2,No,Online,0.0,Collagen Hand & Foot Cream,Mizon,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",6.77,Petar Loncar,Split,Male,13.54,13.54,0.0
4297,2024-11-09,3,No,Online,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Emir Zukic,Sarajevo,Male,125.55,125.55,0.0
4298,2024-11-09,1,No,Card,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Roxana Stan,Cluj-Napoca,Female,32.17,32.17,0.0
4299,2024-11-09,3,No,Online,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Ana Olaru,Chisinau,Female,96.51,96.51,0.0
4300,2024-11-10,3,No,Cash,0.0,Vinoperfect Glycolic Peel Mask,Caudalie,"Masks, Exfoliants & Facial Treatments",27.45,Kostas Doukas,Athens,Male,82.35,82.35,0.0
4301,2024-11-10,2,No,Cash,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Florian Koch,Munich,Male,24.7,24.7,0.0
4302,2024-11-10,1,No,Card,0.0,Set The Tone Mist Toner,The Organic Skin Co,"Toners, Mists & Toning Products",27.97,Maja Hrastnik,Ljubljana,Female,27.97,27.97,0.0
4303,2024-11-10,1,No,Cash,0.0,Set The Tone Mist Toner,The Organic Skin Co,"Toners, Mists & Toning Products",27.97,Elli Georgas,Athens,Female,27.97,27.97,0.0
4304,2024-11-10,2,No,Card,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Sara Novak,Ljubljana,Female,61.8,61.8,0.0
4305,2024-11-10,3,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Georgi Petrov,Plovdiv,Male,158.55,158.55,0.0
4306,2024-11-10,3,No,Online,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Eliska Prochazkova,Prague,Female,129.51,129.51,0.0
4307,2024-11-10,3,No,Cash,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Radoslav Marinov,Sofia,Male,31.98,31.98,0.0
4308,2024-11-10,2,No,Cash,0.0,Organic Rosemary Mint Hair Oil,Beauty Kitchen,Hair Care,24.32,Nikola Trajkov,Skopje,Male,48.64,48.64,0.0
4309,2024-11-10,2,No,Online,0.0,Pure Beauty Toner,Lavera,"Toners, Mists & Toning Products",23.99,Riccardo Leone,Florence,Male,47.98,47.98,0.0
4310,2024-11-10,2,No,Online,0.0,Aloe & Avocado Anti‑Puffiness Eye Cream,Organic Shop,Eye & Lip Care / Specialized Areas,17.09,Monika Polakova,Bratislava,Female,34.18,34.18,0.0
4311,2024-11-11,3,No,Cash,0.0,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Marco Galli,Milan,Male,92.7,92.7,0.0
4312,2024-11-11,2,No,Cash,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Marija Jovanova,Skopje,Female,24.7,24.7,0.0
4313,2024-11-11,1,No,Card,0.0,Hand & Foot Oil,R.K's Aroma,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",45.66,Emina Omerovic,Sarajevo,Female,45.66,45.66,0.0
4314,2024-11-11,3,No,Online,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Nikolas Antonis,Athens,Male,44.4,44.4,0.0
4315,2024-11-11,3,No,Cash,0.0,Scalp Treatment Tea Tree Shampoo,Avalon Organics,Hair Care,21.11,Nikolas Antonis,Athens,Male,63.33,63.33,0.0
4316,2024-11-11,2,No,Online,0.0,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Daniela Horvathova,Bratislava,Female,69.78,69.78,0.0
4317,2024-11-11,1,No,Cash,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Yannis Economou,Thessaloniki,Male,41.85,41.85,0.0
4318,2024-11-11,3,Yes,Cash,0.07,Sandalwood Vetiver Gentle Hair Cleanser,Spa Ceylon,Hair Care,31.0,Martina Gallo,Florence,Female,86.49,93.0,6.51
4319,2024-11-11,1,No,Online,0.0,Hydrating Mist Toner,Trilogy,"Toners, Mists & Toning Products",15.97,Arta Leka,Tirana,Female,15.97,15.97,0.0
4320,2024-11-11,3,No,Online,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Eliska Prochazkova,Prague,Female,158.55,158.55,0.0
4321,2024-11-11,1,No,Cash,0.0,Hydrating Cream Conditioner,INNERSENSE,Hair Care,43.95,Andrea Jakab,Budapest,Female,43.95,43.95,0.0
4322,2024-11-11,3,No,Online,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Alina Georgescu,Bucharest,Female,56.85,56.85,0.0
4323,2024-11-11,2,Yes,Cash,0.03,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Petar Loncar,Split,Male,21.22,21.88,0.66
4324,2024-11-11,1,No,Cash,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Monika Polakova,Bratislava,Female,10.94,10.94,0.0
4325,2024-11-11,3,No,Card,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Ivana Markoska,Skopje,Female,158.55,158.55,0.0
4326,2024-11-11,1,Yes,Cash,0.03,Skin Food Nourishing Night Cream,Weleda,Moisturizers & Creams,28.4,Izabela Pawlak,Krakow,Female,27.55,28.4,0.85
4327,2024-11-11,3,No,Card,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Andrea Jakab,Budapest,Female,32.82,32.82,0.0
4328,2024-11-12,2,No,Online,0.0,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Ivana Jokic,Novi Sad,Female,99.8,99.8,0.0
4329,2024-11-12,1,No,Card,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Patrik Novak,Bratislava,Male,23.45,23.45,0.0
4330,2024-11-12,2,No,Online,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Marco Galli,Milan,Male,24.7,24.7,0.0
4331,2024-11-12,3,No,Online,0.0,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Zofia Lewandowska,Krakow,Female,92.7,92.7,0.0
4332,2024-11-12,2,No,Card,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Kaloyan Petrov,Sofia,Male,28.8,28.8,0.0
4333,2024-11-12,2,No,Card,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Erik Meier,Munich,Male,25.68,25.68,0.0
4334,2024-11-12,1,No,Cash,0.0,Hydrating Cream Conditioner,INNERSENSE,Hair Care,43.95,Milica Nikolic,Belgrade,Female,43.95,43.95,0.0
4335,2024-11-12,3,No,Cash,0.0,Gentle Gel Cleanser,Honest Beauty,Cleansers & Face Washes,48.2,Dorina Sula,Tirana,Female,144.6,144.6,0.0
4336,2024-11-12,3,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Kristina Basic,Zagreb,Female,158.55,158.55,0.0
4337,2024-11-12,2,No,Online,0.0,Organic Lip Balm Natural,KaliFlower Organics,Eye & Lip Care / Specialized Areas,18.09,Jakub Kriz,Prague,Male,36.18,36.18,0.0
4338,2024-11-12,1,No,Card,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Noah Frei,Zurich,Male,43.17,43.17,0.0
4339,2024-11-12,2,No,Card,0.0,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Tanja Milic,Novi Sad,Female,69.78,69.78,0.0
4340,2024-11-12,2,No,Online,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Kalina Stoyanova,Plovdiv,Female,29.6,29.6,0.0
4341,2024-11-12,3,No,Online,0.0,Hydrating Mist Toner,Trilogy,"Toners, Mists & Toning Products",15.97,Kostas Doukas,Athens,Male,47.91,47.91,0.0
4342,2024-11-12,2,No,Cash,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Peter Winkler,Vienna,Male,63.9,63.9,0.0
4343,2024-11-13,2,No,Online,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Bogdan Pavel,Bucharest,Male,41.8,41.8,0.0
4344,2024-11-13,1,No,Card,0.0,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Daria Dumitru,Chisinau,Female,26.44,26.44,0.0
4345,2024-11-13,1,No,Online,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Konstantina Alexiou,Athens,Female,43.17,43.17,0.0
4346,2024-11-13,1,No,Cash,0.0,Honey Hydration Power Pack,Gisou,Hair Care,65.0,Amina Hadzic,Sarajevo,Female,65.0,65.0,0.0
4347,2024-11-13,1,No,Online,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Marin Vidovic,Split,Male,26.63,26.63,0.0
4348,2024-11-13,2,No,Card,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Lamija Kovacevic,Sarajevo,Female,83.7,83.7,0.0
4349,2024-11-13,2,No,Cash,0.0,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Kristina Basic,Zagreb,Female,99.8,99.8,0.0
4350,2024-11-13,1,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Radoslav Marinov,Sofia,Male,52.85,52.85,0.0
4351,2024-11-13,2,No,Card,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Monika Polakova,Bratislava,Female,25.68,25.68,0.0
4352,2024-11-13,3,No,Online,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Giulia Conti,Milan,Female,158.55,158.55,0.0
4353,2024-11-14,1,No,Online,0.0,Hydrating Cream Conditioner,INNERSENSE,Hair Care,43.95,Vesa Reka,Tirana,Female,43.95,43.95,0.0
4354,2024-11-14,1,No,Online,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Nikola Trajkov,Skopje,Male,41.85,41.85,0.0
4355,2024-11-14,2,Yes,Card,0.09,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Luka Drago,Split,Male,40.95,45.0,4.05
4356,2024-11-14,3,No,Card,0.0,The Growth & Care Kit Full Hair Care Routine,Nylah's Naturals,Hair Care,218.69,Gabor Farkas,Budapest,Male,656.07,656.07,0.0
4357,2024-11-14,3,Yes,Online,0.02,Skin Food Glow Serum Drops,Weleda,"Serums, Face Oils & Targeted Treatments",20.7,Jovana Petrov,Belgrade,Female,60.86,62.1,1.24
4358,2024-11-14,2,No,Card,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Lazar Milosevic,Belgrade,Male,83.7,83.7,0.0
4359,2024-11-14,3,No,Card,0.0,Active Botanical Serum,Vintner's Daughter,"Serums, Face Oils & Targeted Treatments",240.0,Tanja Milic,Novi Sad,Female,720.0,720.0,0.0
4360,2024-11-14,1,No,Cash,0.0,Hydrating Cream Conditioner,INNERSENSE,Hair Care,43.95,Natalia Cojocaru,Chisinau,Female,43.95,43.95,0.0
4361,2024-11-14,1,No,Cash,0.0,Set The Tone Mist Toner,The Organic Skin Co,"Toners, Mists & Toning Products",27.97,Sara Novak,Ljubljana,Female,27.97,27.97,0.0
4362,2024-11-14,3,No,Card,0.0,Deep Exfoliating Mask,Dr Sebagh,"Masks, Exfoliants & Facial Treatments",40.23,Nikolas Antonis,Athens,Male,120.69,120.69,0.0
4363,2024-11-14,3,No,Card,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Maria Papadopoulou,Thessaloniki,Female,65.46,65.46,0.0
4364,2024-11-14,2,No,Cash,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Daniele Rossi,Florence,Male,83.7,83.7,0.0
4365,2024-11-14,1,Yes,Online,0.02,Active Botanical Serum,Vintner's Daughter,"Serums, Face Oils & Targeted Treatments",240.0,Alexandru Ionescu,Bucharest,Male,235.2,240.0,4.8
4366,2024-11-14,2,Yes,Online,0.09,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Ivana Jokic,Novi Sad,Female,49.12,53.98,4.86
4367,2024-11-14,1,No,Online,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Cristina Rusu,Chisinau,Female,26.99,26.99,0.0
